,ID,Keyword,Tweets,sentiment
6535,325,Amazon,"Browse Amazon's extensive collection of health products to live a healthy life - products from leading brands such as Omron, Detak, Equinox, Indigo, Accu-Chek, One Touch Ultra, Dr. Morepen and more. Download the new Amazon app bit.ly / 39SH6nx.",Positive
6536,325,Amazon,"Check out Amazon's extensive range of health products to live healthy lives from Leading Brands, including Omron, Detak, Equinox, Indigo, Accu-Chek, One Touch Ultra, Dr. Morepen and more.",Positive
6537,325,Amazon,"Browse Extensive Collection of Healthcare Products Find Amazon to Live a Healthy Life Products from  Leading Brands including Abbott, Detak, Equinox, Medline, Accu-Chek, One Touch Ultra, Dr. Phil and more Download our Amazon App crazy.ly/39SH6nx.",Positive
6538,325,Amazon,"Browse An Extensive Collection of Healthcare Products at One Amazon to Live for a Very Healthy Life Products Department from Leading Brands including including Omron, Detak, National Equinox, Indigo, Accu - Chek, One Touch Ultra, Dr. Morepen and more through Download Your New Amazon App or bit. ly / 39SH6nx.",Positive
6539,325,Amazon,"Browse Our Collection in Healthy Products at Amazon including Live the Healthy Life Products including Leading Brands including Omron, Avon, Equinox, Indigo, Y-Chek, One Touch Ultra, Dr. Morepen and more from New Amazon App bit.ly/39SH6nx.",Positive
6540,326,Amazon,Judge blocks Microsoft’s Pentagon contract after Amazon claim Trump interfered to snub them dlvr.it/RQ03Pj https://t.co/fcTB7K0W2X,Neutral
6541,326,Amazon,Judge blocks Microsoft's Pentagon contract after Amazon claims Trump intervened to snub it dlvr.it / RQ03Pj https: / / t.co / fcTB7K0W2X,Negative
6542,326,Amazon,A judge has blocked Microsoft's contract with the Pentagon after Amazon said Trump intervened to gag them dr.it / RQPj,Neutral
6543,326,Amazon,Judge blocks Microsoft’s Pentagon contract after Amazon claim Trump orders or snub them re.it/RQ03Pj https://t.co/fcTB7K0W2X],Neutral
6544,326,Amazon,A Judge blocks the Microsoft ’ s Pentagon service contract again after Amazon claim Black Trump interfered to snub them from dlvr. it / RQ03Pj • https://t.co/fcTB7K0W2X ],Negative
6545,326,Amazon,US blocks two Pentagon secrets after Amazon claim Trump interfered over snub them dlvr.it/RQ03Pj https://t.co/fcTB7K0W2X],Neutral
6546,327,Amazon,"Watched Unfit on Amazon this evening. It's riveting. I don't recommend it before bed, probably best in daylight.",Positive
6547,327,Amazon,"It's captivating. I don't recommend it at bedtime, probably best in daylight.",Positive
6548,327,Amazon,"I don't recommend it before bed, probably best during the day.",Positive
6549,327,Amazon,"Watched Unfit on Amazon this evening. It's riveting. I would recommend it before bed, although best in daylight.",Positive
6550,327,Amazon,"Watched out Unfit Act on Amazon this evening. It's riveting. I don'D t recommend it even before bed, except probably at best in daylight.",Positive
6551,327,Amazon,"The Unfit on Amazon Thursday evening. It's riveting. Maybe don't recommend it for bed, probably best in daylight.",Positive
6552,328,Amazon,I ordered a shit ton of stuff on amazon lately..... I think I have a retail therapy problem  ,Negative
6553,328,Amazon,I've been ordering a shit ton of stuff on Amazon lately... I think I have a retail therapy problem,Negative
6554,328,Amazon,I ordered a shit ton on Amazon late..... I think I have a problem with retail,Negative
6555,328,Amazon,I ordered really shit ton of stuff on amazon lately..... I think I have a retail therapy day,Negative
6556,328,Amazon,I ordered about a big shit ton of fun stuff on amazon lately..... I think I already have now a retail therapy problem,Negative
6557,328,Amazon,I ordered all shit ton of stuff on amazon lately..... I think I have a little obsession problem,Negative
6558,329,Amazon,Love Fantasy & SciFi?  ,Positive
6559,329,Amazon,Love fantasy & sci-fi?,Positive
6560,329,Amazon,Do you like fantasy and science?,Neutral
6561,329,Amazon,Love Fantasy & Crime?,Positive
6562,329,Amazon,Love or Fantasy & SciFi?,Positive
6563,329,Amazon,Love Fiction & SciFi?,Positive
6564,330,Amazon,"Heartfelt, vulnerable and insightful! Grab a copy of ""The Golden Cage"" now.  ",Negative
6565,330,Amazon,"Warm, vulnerable and insightful! Grab a copy of ""The Golden Cage"" now.",Positive
6566,330,Amazon,"Take a copy of ""The Golden Cage"" right now.",Positive
6567,330,Amazon,"Heartfelt, vulnerable and insightful! Grab a paperback of ""The Golden Cage"" now.",Negative
6568,330,Amazon,"Heartfelt, vulnerable girl and insightful! Grab only a copy CD of "" The Golden Rain Cage "" now.",Negative
6569,330,Amazon,"Heartfelt, vulnerable and funny! Grab that piece of ""The Golden Cage"" now.",Positive
6570,331,Amazon,Love Speculative Fiction?  ,Positive
6571,331,Amazon,Love speculative fiction?,Positive
6572,331,Amazon,Do you like fiction?,Neutral
6573,331,Amazon,Love Speculative Talk?,Positive
6574,331,Amazon,Who Love Speculative Fiction?,Positive
6575,331,Amazon,Reading Speculative Fiction?,Neutral
6576,332,Amazon, .  . .  amzn.to/2ROXopP . .  .  ,Neutral
6577,332,Amazon,... amzn.to / 2ROXopP...,Neutral
6578,332,Amazon,... amzento / 2ROXopP....,Neutral
6579,332,Amazon,. ..  fun.to/2ROXopP.. .,Neutral
6580,332,Amazon,... at amzn. com to / http 2ROXopP...,Neutral
6581,332,Amazon,... and.to/2ROXopP...,Neutral
6582,333,Amazon, ,Neutral
6583,333,Amazon,It is not the first time that the EU Commission has taken such a step.,Positive
6584,333,Amazon,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care.",Positive
6585,333,Amazon,,Neutral
6588,334,Amazon,"Bella, sitrep.. We are currently cruising at screwed and approaching FUBAR velocity.. That bad?. Beyond.. readerlinks.com/l/788527.  ",Negative
6589,334,Amazon,"Bella, sitrep.. We are currently cruising at screwed and approaching the FUBAR speed.. So bad?. Beyond.. readerlinks.com / l / 788527.",Negative
6590,334,Amazon,"Bella, sitrep.. We are now circling at the screwed and approaching speed of FUBAR.. What's wrong?..",Negative
6591,334,Amazon,"Bella, Nevada We are currently crossing at screwed roughly approaching FUBAR velocity.. That bad?. Beyond.. readerlinks.com/l/788527.",Negative
6592,334,Amazon,"Bella, being sitrep.. The We who are currently both cruising at screwed speed and approaching FUBAR light velocity.. That bad?. from Beyond.. readerlinks. com / l / 19 788527.",Negative
6593,334,Amazon,"Bella, Mary.. We were currently going at screwed and approaching FUBAR velocity.. and and?. Beyond.. Contact.com/l/788527.",Neutral
6594,335,Amazon,"cop these or a controller similar to these, speaking from experience they're the only good fucking controller the switch has",Positive
6595,335,Amazon,"Cop this or a controller similar to this, speak from experience, they are the only good fucking controller that the switch has",Positive
6596,335,Amazon,"Kop these or similar, speaking from experience, they are the only good fucking, the switch has",Positive
6597,335,Amazon,"cop these or a controller specific to these, speaking from experience they're the only good test controller the switch has",Positive
6598,335,Amazon,"Do cop these or a controller similar to these, speaking up from experience they'r re the certainly only good fucking controller the switch has",Positive
6599,335,Amazon,"cop these or a controller similar to these, speaking from experience they're probably only good fucking games the world has",Positive
6600,336,Amazon,Amazon doesn't deliver in my hood,Neutral
6601,336,Amazon,Amazon doesn't deliver under my hood,Neutral
6602,336,Amazon,Amazon does not deliver in my hood,Neutral
6603,336,Amazon,Amazon doesn't fit in my hood,Positive
6604,336,Amazon,Amazon doesn't deliver messages in my hood,Neutral
6605,336,Amazon,Amazon doesn't function in my hood,Neutral
6606,337,Amazon,DVG 100% Natural Zambia Emerald 2.92 Carats TCW Oval Beautiful Gem DVG amazon.com/dp/B06W2L4NWW/… via @amazon,Positive
6607,337,Amazon,DVG 100% Natural Zambia Emerald 2.92 Karat TCW Oval Beautiful Gem DVG amazon.com / dp / B06W2L4NWW /... via @ amazon,Positive
6608,337,Amazon,"DVG 100% Natural Zambia Emerald 2,92 Carats TCW Oval Gem DVG amazon.com / dp / B2L4NWW /... via @ amazon",Positive
6609,337,Amazon,DVG 500% Platinum Zambia Emerald 2.92 Carats High Oval Beautiful Gem DVG amazon.com/dp/B06W2L4NWW/… … @amazon,Positive
6610,337,Amazon,DVG includes 100 % Pure Natural Zambia Emerald Horse 2. 92 ounce Carats at TCW Big Oval Beautiful Spring Gem DVG amazon. com / affiliate dp / B06W2L4NWW / … accessed via @amazon,Positive
6611,337,Amazon,DVG 100% African Diamond Emerald 2.92 percent 100% Zambian Jewel Gem DVG amazon.com/dp/B06W2L4NWW/... via @amazon,Neutral
6612,339,Amazon,"Join Me Neil Neale for my SUPERJAM XTRA SHOW!. Yes on shortly!!. Bringing that ""FEEL GOOD MUSIC FOR THE SOUL"". Catch me on crackersradio.com Or Alexa, Google Home, Amazon on Crackers App or on Tunein. On Soon at 4pm!!. .  https://t.co/cnFkePY5VY",Positive
6613,339,Amazon,"Join me Neil Neale for my SUPERJAM XTRA SHOW!. Yes soon!!. Bring this ""FEEL GOOD MUSIC FOR THE SOUL."" Catch me on crackersradio.com Or Alexa, Google Home, Amazon on Crackers App or on Tunein. On Soon Soon Soon Soon Soon Soon 4pm!!.. https: / / t.co / cnFkePY5VY",Positive
6614,339,Amazon,"Join me Neil Neil Neil for my SUPERJAM XTRA SHOW!. Yes for a short time!!. Bring it on ""FEEL GOOD MUSIC FOR THE SOUL."" Catch me at crackersradio.com or Alexa, Google Home, Amazon on Facebook App or on iTunes. On Soon at 4pm!!.",Positive
6615,339,Amazon,"Join Me Neil Neale for The SUPERJAM XTRA SHOW!. Yes on shortly!!. Know that ""FEEL GOOD UP FOR THE SOUL"". Catch me on live.com Or Alexa, Google Home, Amazon on Crackers App or on Tunein. On Soon Thursday 4pm!!. <  https://t.co/cnFkePY5VY]",Positive
6616,339,Amazon,"Join Me to Neil Neale for my SUPERJAM XTRA OF SHOW!. Yes on shortly!!. Bringing that "" FEEL GOOD MUSIC FOR THE SOUL "". Catch me on crackersradio. com and Or Amazon Alexa, A Google Home, Amazon on the Crackers App or Amazon on Tunein. Come On Very Soon at just 4pm!!.. https://t.co/cnFkePY5VY ]",Positive
6617,339,Amazon,"waiting with Neil Neale for my SUPERJAM XTRA SHOW!. Yes on shortly!!. Bringing that ""FEEL AS MUSIC FOR THE AM"". Catch me for crackersradio.com Or Alexa, Google Home, Amazon And Crackers App To Hot Tunein. Very Soon at 4pm!!.. I]",Positive
6618,340,Amazon,This thread is nuts.,Neutral
6619,340,Amazon,This thread is crazy.,Negative
6620,340,Amazon,The three are nuts.,Neutral
6621,340,Amazon,This thread is active.,Negative
6622,340,Amazon,This outer thread is nuts.,Neutral
6623,340,Amazon,This stuff is nuts.,Neutral
6624,341,Amazon,amazon deadass doesn’t knock when they deliver packages,Neutral
6625,341,Amazon,Amazon doesn't knock when they deliver parcels,Neutral
6626,341,Amazon,Amazon gridlock doesn't knock when parcels are delivered,Neutral
6627,341,Amazon,amazon deadass doesn’t knock why they deliver packages,Neutral
6628,341,Amazon,amazon deadass doesn ’ t knock first when they deliver their packages,Positive
6629,341,Amazon,amazon deadass doesn’t knock until they deliver packages,Neutral
6630,342,Amazon,Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt at Amazon Women’s Clothing store amazon.com/Urban-CoCo-Wom…,Negative
6631,342,Amazon,"Urban CoCo Women's Basic is a versatile, stretchy casual mini-skater skirt with a flared rash at the Amazon Women's Clothing Store amazon.com / Urban-CoCo-Wom...",Negative
6632,342,Amazon,Urban CoCo Women's Stretchy Flared Casual Mini Skirt at Amazon Women's Clothing store amazon.com / Urban-CoCo-Wom...,Negative
6633,342,Amazon,Urban Coalition Women's Basic Versatile Stretchy Flared Casual Mini Skater Shop at Amazon Women’s Clothing Find amazon.com/Urban-CoCo-Wom…,Negative
6634,342,Amazon,Urban Girl CoCo u Women's Basic Design Versatile Stretchy Flared Custom Casual Fashion Mini Skater Kids Skirt at Amazon Women Organization ’ s Clothing store store amazon. doi com / Urban - CoCo - U Wom …,Negative
6635,342,Amazon,<unk> Inspired Women's Liquid Color Stretchy Flared Red Mini Skater Shoe Store Amazon Women’s Clothing store amazon.com/Urban-CoCo-Wom...,Neutral
6636,343,Amazon,@Sugar_Tamales Thanks for entering Grand Summoners  . . Watch the video to see if you won a $100 Amazon gift card! . Retweet every day for another chance to win!. . . Play GS Global now for a FREE . 5 One Punch Man Unit!.  https://t.co/SPErxje6f0,Positive
6637,343,Amazon,@ Sugar _ Tamales Thank you for participating in Grand Summoners.. Watch the video to see if you have won an Amazon gift card worth $100!. Retweet every day for another chance to win!.. Play GS Global now FREE. 5 One Punch Man Unit!. https: / / t.co / SPE,Positive
6638,343,Amazon,@ Sugar _ Tamales Thanks for entering Grand Summoners.. Watch the video to see if you won a $100 Amazon gif card!. Retweet every day for another chance to win!... Play GS Global now for a FREE. 5 One Punch Man Unit!. https: / / Fenco / SPErxje6f0,Positive
6639,343,Amazon,@Sugar_Tamales Thanks by entering Grand Summoners .. Watch the video to check if you won a $100 Amazon gift card!. Retweet every day for another chance to win!... Play GS 14 now for a …. 5 lb Punch Man Unit!.  https://t.co/SPErxje6f0],Positive
6640,343,Amazon,@Sugar_Tamales Thanks for entering Grand Summoners.. Watch the whole video on to see if otherwise you won a $ 100 Amazon Service gift card!. Retweet every day excited for another next chance to also win!... Play GS Group Global now competing for a FREE. 5,Positive
6641,343,Amazon,<unk> Thanks for entering 2011 Summoners.. Watch the video to see if you filled your $100 Amazon Instant box!. Retweet every day awaiting another chance to join!... Play GS PSP now for a FREE. 5 One Punch Man Unit!. [],Positive
